1,0
1.4349550044995503,0.015
1.9764292087858601,0.03367432506749325
2.6504902029352087,0.056922641436457436
3.489574636158968,0.08586469260755865
4.534038723234417,0.12189402055450702
5.834083111461573,0.16674473749766694
7.452140787738926,0.2225744840450338
9.465836767262157,0.29206744389256123
11.97165237626987,0.3785621810619069
15.089455514474427,0.4862101523041926
18.968091712499803,0.6201720560835124
23.792269132072782,0.786860741115142
29.79101335355122,0.9942412372843568
37.2480132928773,1.2522006025035972
46.51422461373607,1.5730026874210732
58.023135524623726,1.9718455460171103
72.30912155552977,2.467541925143215
90.02930396411253,3.083345782698951
111.98925440753918,3.8479496434478384
139.17271637536777,4.796678027305837
172.77518299239745,5.972899947748244
214.24059883641786,7.429676702562039
265.2995306888759,9.23164711162152
328.00574328003995,11.45712712074657
404.76607428835626,14.200359117005322
498.35570897214427,17.573781999099655
611.9073998526951,21.710099053852886
748.8591101448094,26.763791231411265
912.8407186880686,32.91155754961527
1107.4783291878591,40.350972395509395
1336.0969372999512,49.296462578180495
1601.3122845359462,59.971588747825464
1904.52442843349,72.59667115377782
2245.3607385842943,87.37117006106239
2621.16105990748,104.45105882822494
3026.6396820837826,123.92277354947441
3453.874404242183,145.77704180633103
3892.7363516330797,169.8875199267609
4331.773472382957,195.99993641517253
4759.417642761561,223.7365505820341
5165.258882297078,252.61787061287106
5541.088739877108,282.09935843088175
5881.489394376662,311.61681142717083
6183.900896645348,340.6319581716583
6448.2573767132435,368.67039956872344
6676.374974763247,395.34688430136464
6871.280269825271,420.3766009055541
7036.61494663198,443.5742507808779
7176.182565030371,464.8443673319908
7293.646961962407,484.1666760143681
7392.359585790914,501.57971200107426
7475.281680537515,517.1649605077339
7544.968589552633,531.0328432193272
7603.590274995236,543.3111318509445
7652.969915944889,554.1358709241936
7694.629050621725,563.6446041877701
7729.83257934928,571.9715651514197
7759.630181310321,579.2444564628892
7784.892696780748,585.5824624545951
7806.343171222621,591.0951850399333
7824.582855141414,595.8822474506853
7840.112721441442,600.0333632621764
7853.35114307245,603.6287150639846
7864.648356825789,606.7395263479143
7874.298276701273,609.4287416941975
7882.548141807911,611.7517549228191
7889.6064047979735,613.7571436146022
7895.649194733882,615.4873823997974
7900.825625872281,616.9795176648441
7905.262171541259,618.2657936966081
7909.066279347771,619.3742254673715
7912.32936917743,620.3291168187875
7915.129327529138,621.1515251608794
7917.532589429722,621.8596752932494
7919.595881416251,622.469325828978
7921.367684945063,622.994092142716
7922.889468339117,623.445729909776
7924.196726416819,623.8343832520054
7925.319859776017,624.1688013303767
7926.284919957264,624.4565269742454
7927.114242082202,624.7040606484978
7927.826982822454,624.9170027565164
7928.439578518181,625.1001769751151
7928.9661357903005,625.257737027616
7929.418764963476,625.3932590292236
7929.807864950183,625.5098212881234
7930.142366869525,625.6100732176327
7930.429942533125,625.6962948093254
7930.677182980378,625.7704479335505
7930.889751451955,625.8342205708816
7931.072514525502,625.8890649341935
7931.229654578762,625.9362303145793
7931.364766274379,625.9767913734908
7931.4809393628675,626.0116725066432
7931.580829763426,626.041668820824
7931.666720596549,626.0674641913189
7931.740574599653,626.0896468039166
7931.8040791502635,626.1087225301673
7931.858684945285,626.1251264366895
7931.9056392345865,626.1392326878978
7931.94601437885,626.151363065716
7931.980732391937,626.1617942989128
7932.010586034129,626.1707643679985
7932.036256942322,626.1784779285907
7932.058331214353,626.1851109762933
7932.077312805682,626.1908148590129
7932.093635046055,626.1957197278857
7932.107670540365,626.1999375052783
7932.119739680707,626.2035644373809
7932.13011796465,626.2066832894892
7932.1390422873055,626.2093652339561
7932.146716351229,626.211671473814
7932.153315317885,626.2136546390578
7932.158989807115,626.2153599874051
7932.163869336007,626.2168264369049
7932.168065275807,626.2180874539331
7932.1716733944295,626.219171816823
7932.174776042674,626.220104272543
7932.177444034077,626.2209061014
7932.17973826136,626.2215956026453
7932.181711086375,626.2221885120631
7932.183407535295,626.2226983610668
7932.184866326351,626.2231367854936
7932.186120753563,626.2235137911451
7932.187199446666,626.223837982131
7932.188127024562,626.2241167572262
7932.188924657214,626.2243564787217
7932.189610548832,626.2245626176228
7932.19020035336,626.2247398785071
7932.190707531743,626.2248923068912
7932.191143659165,626.2250233815581
7932.19151868922,626.2251360939496
7932.191841181092,626.2252330164375
7932.192118494895,626.2253163610309
7932.192356959657,626.2253880298585
7932.192562017768,626.2254496585804
7932.192738349187,626.2255026537167
7932.192889978252,626.2255482247484
7932.193020365532,626.2255874117201
7932.193132486798,626.2256211089763
7932.193228900947,626.2256500855729
7932.193311808396,626.2256750028283
7932.193383101306,626.225696429417
7932.193444406761,626.2257148543474
