100, 2888.105493, 0.001657, 6541.639358, 571.253492
101, 2888.105173, 0.001326, 6541.639957, 571.253544
102, 2888.104917, 0.001061, 6541.640436, 571.253586
103, 2888.104712, 0.000849, 6541.640819, 571.253620
104, 2888.104547, 0.000680, 6541.641126, 571.253647
105, 2888.104416, 0.000544, 6541.641372, 571.253668
106, 2888.104311, 0.000435, 6541.641569, 571.253685
107, 2888.104226, 0.000348, 6541.641726, 571.253699
108, 2888.104159, 0.000279, 6541.641852, 571.253710
109, 2888.104105, 0.000223, 6541.641953, 571.253719
110, 2888.104062, 0.000179, 6541.642034, 571.253726
111, 2888.104027, 0.000143, 6541.642098, 571.253731
112, 2888.104000, 0.000114, 6541.642150, 571.253736
113, 2888.103978, 0.000092, 6541.642191, 571.253740
114, 2888.103960, 0.000073, 6541.642224, 571.253743
115, 2888.103946, 0.000059, 6541.642251, 571.253745
116, 2888.103934, 0.000047, 6541.642272, 571.253747
117, 2888.103925, 0.000038, 6541.642289, 571.253748
118, 2888.103918, 0.000030, 6541.642302, 571.253749
119, 2888.103912, 0.000024, 6541.642313, 571.253750
120, 2888.103908, 0.000019, 6541.642322, 571.253751
121, 2888.103904, 0.000015, 6541.642329, 571.253752
122, 2888.103901, 0.000012, 6541.642335, 571.253752
123, 2888.103899, 0.000010, 6541.642339, 571.253753
124, 2888.103897, 0.000008, 6541.642343, 571.253753
125, 2888.103895, 0.000006, 6541.642345, 571.253753
126, 2888.103894, 0.000005, 6541.642348, 571.253753
127, 2888.103893, 0.000004, 6541.642350, 571.253753
128, 2888.103892, 0.000003, 6541.642351, 571.253754
129, 2888.103891, 0.000003, 6541.642352, 571.253754
130, 2888.103891, 0.000002, 6541.642353, 571.253754
131, 2888.103891, 0.000002, 6541.642354, 571.253754
132, 2888.103890, 0.000001, 6541.642355, 571.253754
133, 2888.103890, 0.000001, 6541.642355, 571.253754
134, 2888.103890, 0.000001, 6541.642355, 571.253754
135, 2888.103890, 0.000001, 6541.642356, 571.253754
136, 2888.103889, 0.000001, 6541.642356, 571.253754
137, 2888.103889, 0.000000, 6541.642356, 571.253754
138, 2888.103889, 0.000000, 6541.642356, 571.253754
139, 2888.103889, 0.000000, 6541.642356, 571.253754
140, 2888.103889, 0.000000, 6541.642357, 571.253754
141, 2888.103889, 0.000000, 6541.642357, 571.253754
142, 2888.103889, 0.000000, 6541.642357, 571.253754
143, 2888.103889, 0.000000, 6541.642357, 571.253754
144, 2888.103889, 0.000000, 6541.642357, 571.253754
145, 2888.103889, 0.000000, 6541.642357, 571.253754
