100, 1568.798220, 0.530823, 7816.652176, 615.018781
101, 1568.759613, 0.454054, 7816.759137, 615.027197
102, 1568.726589, 0.388387, 7816.850629, 615.034395
103, 1568.698343, 0.332216, 7816.928889, 615.040553
104, 1568.674182, 0.284169, 7816.995830, 615.045820
105, 1568.653515, 0.243070, 7817.053090, 615.050325
106, 1568.635838, 0.207915, 7817.102068, 615.054179
107, 1568.620718, 0.177844, 7817.143963, 615.057475
108, 1568.607785, 0.152122, 7817.179799, 615.060294
109, 1568.596722, 0.130121, 7817.210451, 615.062706
110, 1568.587259, 0.111301, 7817.236671, 615.064769
111, 1568.579165, 0.095203, 7817.259098, 615.066534
112, 1568.572242, 0.081434, 7817.278281, 615.068043
113, 1568.566320, 0.069656, 7817.294690, 615.069334
114, 1568.561254, 0.059581, 7817.308726, 615.070439
115, 1568.556922, 0.050964, 7817.320731, 615.071383
116, 1568.553216, 0.043593, 7817.331001, 615.072191
117, 1568.550045, 0.037288, 7817.339785, 615.072882
118, 1568.547334, 0.031895, 7817.347298, 615.073473
119, 1568.545015, 0.027282, 7817.353725, 615.073979
120, 1568.543031, 0.023336, 7817.359222, 615.074412
121, 1568.541334, 0.019961, 7817.363924, 615.074782
122, 1568.539882, 0.017074, 7817.367946, 615.075098
123, 1568.538641, 0.014604, 7817.371387, 615.075369
124, 1568.537579, 0.012492, 7817.374329, 615.075600
125, 1568.536670, 0.010685, 7817.376846, 615.075798
126, 1568.535893, 0.009140, 7817.378999, 615.075968
127, 1568.535228, 0.007818, 7817.380841, 615.076113
128, 1568.534660, 0.006687, 7817.382416, 615.076237
129, 1568.534174, 0.005720, 7817.383764, 615.076343
130, 1568.533758, 0.004893, 7817.384916, 615.076433
131, 1568.533402, 0.004185, 7817.385902, 615.076511
132, 1568.533098, 0.003580, 7817.386746, 615.076577
133, 1568.532837, 0.003062, 7817.387467, 615.076634
134, 1568.532615, 0.002619, 7817.388084, 615.076682
135, 1568.532424, 0.002240, 7817.388612, 615.076724
136, 1568.532261, 0.001916, 7817.389063, 615.076759
137, 1568.532122, 0.001639, 7817.389449, 615.076790
138, 1568.532003, 0.001402, 7817.389779, 615.076816
139, 1568.531901, 0.001199, 7817.390062, 615.076838
140, 1568.531814, 0.001026, 7817.390304, 615.076857
141, 1568.531739, 0.000877, 7817.390510, 615.076873
142, 1568.531675, 0.000751, 7817.390687, 615.076887
143, 1568.531621, 0.000642, 7817.390838, 615.076899
144, 1568.531574, 0.000549, 7817.390968, 615.076909
145, 1568.531534, 0.000470, 7817.391078, 615.076918
